AL0_P,TM-score,TM-align,AL4_P,QCS,Z-score,Handed.,SS,DFM
0.6933349824164131,0.021250871185632215,0.017355014375915852,0.769532617367977,0.6929751964946799,0.23618197430802304,0.01314442057972173,0.013523761223261,0.02022507659406225
0.6620880017332537,0.00500053387797669,0.0001881605112576589,0.7759526792610063,0.6616946229165397,0.21926821416792602,-0.0022427196773774226,-0.0012595372044020255,0.008245446217375161
0.7265497935301461,0.003630399111963717,0.0031714305588083315,0.779863748061231,0.7064578568920311,0.21698595882401392,-0.0019589158391576994,-0.0014832496433388343,0.0036190473116137346
0.7015048045835548,0.026746438206956415,0.0250199162395346,0.7462859591881199,0.6366326000405522,0.24375057093308064,0.020187316803116823,0.021546620719242484,0.028598297386035008
0.7206256269236558,0.038046603436215895,0.03663071767749525,0.8045370899386177,0.7144842225014189,0.2527395654288206,0.03160329368475961,0.03259030663371714,0.03793611662118046
