AL0_P,TM-score,TM-align,AL4_P,QCS,Z-score,Handed.,SS,DFM
0.6720448240112478,-0.0040040371403394885,-0.005277262865670087,0.7838864854482167,0.7053068051372797,0.2199675835200572,-0.010995455134332525,-0.010340679744415947,-0.0013677867573711016
0.7183995739139551,0.03949057014179732,0.0410278741688809,0.7758363691887352,0.686249934571928,0.24835017758926792,0.031673027829412996,0.03342215953095919,0.03758197916385778
0.6933349824164131,0.021250871185632215,0.017355014375915852,0.769532617367977,0.6929751964946799,0.23618197430802304,0.01314442057972173,0.013523761223261,0.02022507659406225
